name	url	our_price	ingredients	packaging_type	food_texture	lifestage	brand	food_form	special_diet	restricted_availability	moisture_warning	%_calories_carbohydrate	%_calories_min_protein	%_calories_min_fat	price_per_kcal	price_per_month
Purina Pro Plan Kitten Shredded Blend Chicken & Rice Formula Dry Cat Food, 3-lb bag	https://www.chewy.com/purina-pro-plan-kitten-shredded-blend/dp/174776	12.98	New: Chicken, Corn Gluten Meal, Rice, Beef Fat Preserved With Mixed-tocopherols, Soybean Meal, Chicken By-product Meal, Poultry By-product Meal, Soy Protein Isolate, Dried Egg Product, Cassava Root Flour, Pea Protein, Soy Protein Concentrate, Sodium Caseinate, Natural Flavor, Glycerin, L-lysine Monohydrochloride, Fish Meal, Calcium Carbonate, Dl-methionine, Fish Oil, Salt, Caramel Color, Phosphoric Acid, Soybean Oil, Potassium Chloride, Taurine, Choline Chloride, Vitamins [Vitamin E Supplement, Niacin (Vitamin B-3), Vitamin A Supplement, Calcium Pantothenate (Vitamin B-5), Thiamine Mononitrate (Vitamin B-1), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement, Biotin (Vitamin B-7), Menadione Sodium Bisulfite Complex (Vitamin K)], Minerals [Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite], Powdered Cellulose, L-cysteine, Sodium Bisulfate, Dried Bacillus Coagulans Fermentation Product. C461019.			kitten	purina	dry food	high-protein sensitive digestion			18.943772990015766	38.623226484498154	42.43300052548607	0.0023970603015075376	14.382361809045225
Wysong Epigen 90 Starch-Free Formula Grain-Free Dry Dog & Cat Food, 5-lb bag	https://www.chewy.com/wysong-epigen-90-starch-free-formula/dp/103308	24.79	Chicken Meal, Organic Chicken, Meat Protein Isolate, Chicken Fat (preserved with Mixed Tocopherols), Gelatin, Natural Flavor, Coconut Oil, Chia Seeds, Taurine, Calcium Carbonate, Calcium Propionate (a preservative), Choline Chloride, Apple Pectin, Fish Oil, Yeast Extract, Citric Acid (a preservative), Mixed Tocopherols (a preservative), Rosemary Extract, Inulin, Yeast Culture, Minerals (Potassium Chloride, Zinc Proteinate, Zinc Sulfate, Ferrous Sulfate, Iron Proteinate, Copper Sulfate, Copper Proteinate, Manganese Sulfate, Manganese Proteinate, Sodium Selenite, Calcium Iodate), Vitamins (Ascorbic Acid [source of Vitamin C], Vitamin E Supplement, Niacin Supplement, Calcium Pantothenate, Vitamin A Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin D3 Supplement, Biotin, Vitamin B12 Supplement, Folic Acid), Dried Aspergillus Oryzae Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Casei Fermentation Product, Dried Lactobacillus acidophilus Fermentation Product, Dried Bacillus Subtilis Fermentation Product, Dried Lactobacillus Plantarum Fermentation Product, Dried Lactobacillus Lactis Fermentation Product.			adult		dry food	high-protein grain-free pea-free			7.113079729025536	57.45179781136008	35.435122459614384		
Hill's Science Diet Adult 7+ Tender Chicken Dinner Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/hills-science-diet-adult-7-tender/dp/37909	37.68	Water, Chicken, Pork Liver, Wheat Flour, Wheat Gluten, Dextrose, Modified Rice Starch, Oat Fiber, Egg Whites, Chicken Liver Flavor, Soybean Oil, Potassium Chloride, Calcium Carbonate, Dicalcium Phosphate, Guar Gum, Choline Chloride, Fish Oil, Salt, L-Lysine, vitamins (Vitamin E Supplement, Thiamine Mononitrate, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Ascorbic Acid (source of Vitamin C), Niacin Supplement, Pyridoxine Hydrochloride, Calcium Pantothenate, Vitamin B12 Supplement, Riboflavin Supplement, Biotin, Vitamin D3 Supplement, Folic Acid), Taurine, Iodized Salt, minerals (Calcium Chloride, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Calcium Iodate), L-Carnitine, Caramel color, Beta-Carotene.	can	chunks in gravy	senior	hill's science diet	wet food				34.87364620938631	36.89530685920577	28.23104693140793	0.009515151515151515	57.090909090909086
Purina Pro Plan Veterinary Diets OM Savory Selects Overweight Management Formula Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/purina-pro-plan-veterinary-diets-om/dp/49851	52.99	Water, Turkey, Wheat Gluten, Meat By-products, Liver, Powdered Cellulose, Corn Starch-modified, Chicken, Ocean Whitefish, Artificial And Natural Flavors, L-lysine Monohydrochloride, Tricalcium Phosphate, Potassium Chloride, Choline Chloride, Salt, Taurine, Magnesium Sulfate, Vitamin E Supplement, Zinc Sulfate, Ferrous Sulfate, Thiamine Mononitrate (Vitamin B-1), L-carnitine, Niacin (Vitamin B-3), Manganese Sulfate, Copper Sulfate, Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Potassium Iodide, Vitamin D-3 Supplement. C253619.	can	minced	adult	purina	wet food	high-protein pea-free veterinary diet			0.0	45.16129032258064	54.83870967741935	0.019539085545722715	117.23451327433628
Purina Pro Plan Grilled Seafood Entree in Gravy Canned Cat Food, 3-oz can, case of 24	https://www.chewy.com/purina-pro-plan-grilled-seafood/dp/243280	23.28	Water, Meat By-Products, Ocean Fish, Wheat Gluten, Chicken, Corn Starch-Modified, Arctic Char, Artificial And Natural Flavors, Salt, Tricalcium Phosphate, Soy Protein Concentrate, MINERALS [Potassium Chloride, Magnesium Sulfate, Mono And Dicalcium Phosphate, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide], Taurine, Choline Chloride, VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. A469919	can	grilled	adult		wet food				13.382754584471336	60.085836909871226	26.531408505657428	0.012763157894736843	76.57894736842105
Purina Pro Plan Prime Plus 7+ Classic Cod & Shrimp Grain-Free Entree Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/purina-pro-plan-prime-plus-7-classic/dp/174782	23.28	Cod, Water Sufficient For Processing, Liver, Chicken, Meat By-Products, Shrimp, Soybean Oil, Chicory Root,Essential Nutrients And Other Ingredients: Minerals (Salt, Potassium Chloride, Mono And Dicalcium Phosphate, Magnesium Sulfate, Tricalcium Phosphate, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide), Artificial And Natural Flavors, Guar Gum, Fish Oil, Vitamins (Vitamin E, Vitamin C, Choline, Vitamin B-1, Vitamin B-3, Vitamin B-5, Vitamin A, Vitamin K, Vitamin B-6, Vitamin B-2, Vitamin B-12, Vitamin B-7, Folic Acid, Vitamin D-3), Taurine, Beta-Carotene. A475218	can	pate	senior	purina	wet food	grain-free weight control			0.0	37.03703703703704	62.96296296296296	0.009150943396226416	54.9056603773585
Purina Pro Plan True Nature Natural Chicken & Turkey Entree in Gravy Canned Cat Food, 3-oz can, case of 24	https://www.chewy.com/purina-pro-plan-true-nature-natural/dp/117647	23.28	Water Sufficient For Processing, Chicken, Liver, Wheat Gluten, Meat By-Products, Turkey, Natural Flavors, Fish, Tricalcium Phosphate, MINERALS [Potassium Chloride, Magnesium Sulfate, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide], Xanthan Gum, Salt, Carrageenan, Taurine, Choline Chloride, VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. B-4732.	can	chunks in gravy	adult	purina	wet food	high-protein natural			1.5066724063710717	66.29358588032716	32.19974171330177	0.014696969696969698	88.18181818181819
Weruva Cats in the Kitchen Chick Magnet Chicken & Mackerel Recipe Grain-Free Cat Food Pouches, 3-oz pouch, case of 12	https://www.chewy.com/weruva-cats-in-kitchen-chick-magnet/dp/176589	16.99	Chicken Broth, Chicken (Boneless, Skinless Breast), Mackerel, Tapioca Starch, Sunflower Seed Oil, Calcium Lactate, Xanthan Gum, Tricalcium Phosphate, Choline Chloride, Taurine, Zinc Sulfate, Potassium Chloride, Vitamin E Supplement, Nicotinic Acid (Vitamin B3), Ferrous Sulfate, Thiamine Mononitrate (Vitamin B1), Calcium Pantothenate, Vitamin A Supplement, Manganese Sulfate, Riboflavin Supplement (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Copper Sulfate, Vitamin D3 Supplement, Folic Acid, Potassium Iodide, Biotin, Sodium Selenite, Vitamin B12 Supplement.	pouch	chunks in gravy	adult	cats in the kitchen	wet food	grain-free gluten free pea-free non-gmo no corn no wheat no soy natural			10.919540229885031	64.65517241379312	24.425287356321842	0.020519323671497582	123.11594202898549
Stella & Chewy's Sea-licious Salmon & Cod Dinner Morsels Freeze-Dried Raw Cat Food, 8-oz bag	https://www.chewy.com/stella-chewys-sea-licious-salmon-cod/dp/129989	19.99	Salmon With Ground Bone, Cod With Ground Bone, Cod Liver Oil, Pumpkin Seed, Potassium Chloride, Sodium Phosphate, Choline Chloride, Fenugreek Seed, Dried Pediococcus Acidilactici Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Bifidobacterium Longum Fermentation Product, Dried Bacillus Coagulans Fermentation Product, Taurine, Tocopherols (Preservative), Dandelion, Dried Kelp, Zinc Proteinate, Iron Proteinate, Vitamin A Supplement, Vitamin E Supplement, Niacin Supplement, Copper Proteinate, Riboflavin Supplement, Sodium Selenite, D-Calcium Pantothenate, Biotin, Manganese Proteinate, Thiamine Mononitrate, Pyridoxine Hydrochloride, Vitamin D3 Supplement, Folic Acid, Vitamin B12 Supplement.			adult		freeze-dried	grain-free gluten free limited ingredient diet raw pea-free natural			12.942989214175654	34.66872110939907	52.38828967642527	0.019831349206349203	118.98809523809521
Halo Chicken Stew Recipe Grain-Free Adult Canned Cat Food, 5.5-oz, case of 12	https://www.chewy.com/halo-chicken-stew-recipe-grain-free/dp/32753	21.48	Chicken, Chicken Broth, Chicken Liver, Carrots, Turkey, Green Beans, Peas, Celery, Sweet Potatoes, Guar Gum, Xanthan Gum, Potassium Chloride, Pumpkin, Flaxseed Oil (Preserved With Mixed Tocopherols), Minerals (Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Potassium Iodide), Choline Chloride, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Taurine, Dried Kelp, Salmon Oil (Preserved With Mixed Tocopherols), Magnesium Sulfate, Natural Flavor.	can	stew	adult		wet food	grain-free			0.0	38.18181818181819	61.81818181818181	0.0111875	67.125
Solid Gold Fit as a Fiddle Weight Control with Alaskan Pollock Grain-Free Adult Dry Cat Food, 12-lb bag	https://www.chewy.com/solid-gold-fit-as-fiddle-weight/dp/115296	33.29	Pollock, Turkey Meal, Peas, Tapioca, Chickpeas, Pea Fiber, Ocean Fish Meal, Chicken Meal, Chicken Fat (Preserved with Mixed Tocopherols), Natural Flavor, Dried Eggs, Potatoes, Carrots, Potassium Chloride, Pumpkin, Choline Chloride, Blueberries, Cranberries, Salmon Oil (Preserved with Mixed Tocopherols), DL-Methionine, Taurine, Vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), Niacin, Calcium Pantothenate, Riboflavin, Pyridoxine Hydrochloride, Thiamine Mononitrate, Vitamin A Supplement, Vitamin B12 Supplement, Vitamin D3 Supplement, Biotin, Folic Acid), Calcium Sulfate, Dried Chicory Root, Minerals (Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Zinc Proteinate, Manganese Proteinate, Copper Proteinate, Sodium Selenite, Calcium Iodate), Rosemary Extract, Dried Lactobacillus Acidophilus Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Casei Fermentation Product.			adult		dry food	grain-free gluten free no corn no wheat no soy weight control indoor sensitive digestion			38.556291777343176	31.67050993899413	29.773198283662683	0.0018536477272727274	11.121886363636365
Nulo Freestyle Minced Salmon & Turkey in Gravy Grain-Free Canned Cat & Kitten Food, 3 oz-, case of 24	https://www.chewy.com/nulo-freestyle-minced-salmon-turkey/dp/168501	35.76	Salmon, Salmon Broth, Turkey Broth, Turkey Liver, Turkey, Dried Egg Whites, Carrots, Dried Ground Peas, Natural Flavor, Guar Gum, Ground Flaxseed, Sodium Phosphate, Salt, Chicken Fat, Potassium Chloride, Choline Chloride, Taurine, Cranberries, Pumpkin, Blueberries, Dried Kelp, Yucca Schidigera Extract, Inulin, Iron Proteinate, Zinc Proteinate, Thiamine Mononitrate, Vitamin E Supplement, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Niacin Supplement, D-calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid.	can	minced	adult		wet food	no corn no wheat no soy grain-free gluten free low glycemic			18.40863115306813	47.20161834120026	34.38975050573161	0.019866666666666664	119.19999999999999
Purina Beyond Wild Prey-Inspired Grain-Free High Protein Turkey, Liver & Quail Pate Recipe Canned Cat Food, 3-oz, case of 12	https://www.chewy.com/purina-beyond-wild-prey-inspired/dp/174854	19.08	Turkey, Chicken, Liver, Turkey Broth, Quail, Chicken Liver, Carrots, Egg Product, Chicken Hearts, Essential Nutrients And Other Ingredients: Minerals (Potassium Chloride, Salt, Zinc Sulfate, Ferrous Sulfate, Calcium Carbonate, Manganese Sulfate, Copper Sulfate, Potassium Iodide), Guar Gum, Amino Acids (Taurine), Vitamins (Choline, Vitamin B-1, Vitamin E, Vitamin B-3, Vitamin B-5, Vitamin A, Vitamin B-6, Vitamin B-2, Vitamin B-12, Vitamin K, Folic Acid, Vitamin D-3). A430017.	can	pate	adult	purina	wet food	grain-free high-protein no corn no wheat no soy pea-free			5.572330496843271	38.429865495470764	55.99780400768596	0.01606060606060606	96.36363636363636
Blue Buffalo Natural Veterinary Diet HF Hydrolyzed for Food Intolerance Grain-Free Dry Cat Food, 7-lb bag	https://www.chewy.com/blue-buffalo-natural-veterinary-diet/dp/174514	53.44	Salmon Hydrolysate, Peas, Potatoes, Pea Starch, Canola Oil (source of Omega 6 Fatty Acids), Pea Protein, Flaxseed, Pea Fiber, Natural Flavor, Dicalcium Phosphate, Calcium Sulfate, Fish Oil (source of Omega 3 Fatty Acids), Choline Chloride, Calcium Carbonate, DL-Methionine, Pumpkin, Dried Kelp, Calcium Chloride, Salt, Dried Chicory Root, Taurine, Potassium Sulfate, L-Threonine, Vitamin E Supplement, preserved with Mixed Tocopherols, L-Tryptophan, Potassium Chloride, L-Carnitine, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Niacin (Vitamin B3), Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Thiamine Mononitrate (Vitamin B1), Biotin (Vitamin B7), Vitamin A Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Pantothenate (Vitamin B5), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9), Dried Yeast, Dried Enterococcus faecium fermentation product, Dried Lactobacillus acidophilus fermentation product, Dried Aspergillus niger fermentation extract, Dried Trichoderma longibrachiatum fermentation extract, Dried Bacillus subtilis fermentation extract, Calcium Iodate, Sodium Selenite, Oil of Rosemary.			adult	blue buffalo	dry food	grain-free no corn no wheat no soy veterinary diet hydrolyzed protein			39.33074225045028	28.438714570101432	32.23054317944828	0.0045288135593220345	27.17288135593221
Merrick Purrfect Bistro Grain-Free Turkey Pate Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/merrick-purrfect-bistro-grain-free/dp/49225	41.89	Deboned Turkey, Turkey Broth, Deboned Chicken, Chicken Liver, Natural Flavor, Dried Egg Product, Dried Cranberries, Calcium Carbonate, Organic Dehydrated Alfalfa Meal, Sodium Phosphate, Guar Gum, Potassium Chloride, Salt, Salmon Oil, Choline Chloride, Agar-Agar, Ground Flaxseed, Locust Bean Gum, Xanthan Gum, Taurine, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin, d-Calcium Pantothenate, Vitamin B12 Supplement, Vitamin A Supplement, Riboflavin Supplement, Folic Acid, Biotin, Pyridoxine Hydrochloride, Menadione Sodium Bisulfite Complex (source of Vitamin K), Vitamin D3 Supplement), Yucca Schidigera Extract, Minerals (Zinc Amino Acid Complex, Sodium Selenite, Manganese Amino Acid Complex, Iron Amino Acid Complex, Copper Amino Acid Complex, Cobalt Glucoheptonate, Potassium Iodide).	can	pate	adult		wet food	grain-free gluten free no corn no wheat no soy high-protein pea-free			13.31096196868011	39.149888143176724	47.539149888143164	0.01728135313531353	103.68811881188118
Forza10 Nutraceutic Actiwet Renal Support Wet Cat Food, 3.5-oz, case of 32	https://www.chewy.com/forza10-nutraceutic-actiwet-renal/dp/209878	56.99	Water Sufficient For Processing, Salmon, Chicken Liver, Lamb, Rice, Minerals (Dicalcium Phosphate, Calcium Carbonate, Salt, Zinc Sulfate, Manganese Sulfate, Potassium Iodine), Cassia Gum, Starch, Taurine, Guar Gum, Locust Bean Gum, Xanthan Gum, Vitamins (Vitamin D3 Supplement, Vitamin E Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Biotin, Folic Acid), Vegetable Oil, Dried Dandelion Root Extract, Dried Clover Extract, Cranberries.	tray	pate	adult		wet food	gluten free no corn no wheat no soy non-gmo gmo-free limited ingredient diet natural			28.687488716374805	25.275320454955764	46.03719082866943	0.02226171875	133.5703125
Nulo Freestyle Chicken & Cod Recipe Grain-Free Dry Cat & Kitten Food, 14-lb bag	https://www.chewy.com/nulo-freestyle-chicken-cod-recipe/dp/277881	47.99	Deboned Chicken, Chicken Meal, Turkey Meal, Deboned Cod, Whole Peas, Lentils, Chicken Fat (Preserved with Mixed Tocopherols & Citric Acid), Natural Flavor, Pea Fiber, Ground Flaxseed, Dried Chicory Root, Dried Kelp, Dried Sweet Potato, Dried Cranberries, Calcium Carbonate, Dl-Methionine, Taurine, Zinc Proteinate, Choline Chloride, Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), Iron Proteinate, Niacin Supplement, Copper Proteinate, Thiamine Mononitrate, Calcium Pantothenate, Vitamin A Supplement, Manganese Proteinate, Pyridoxidine Hydrochloride, Sodium Selenite, Riboflavin Supplement, Dried Bacillus Coagulans Fermentation Product, Yucca Schidigera Extract, Vitamin B12 Supplement, Calcium Iodate, Folic Acid, Rosemary Extract.			adult		dry food	grain-free gluten free low glycemic high-protein			21.179760996694633	35.59623696923468	43.22400203407069	0.001954091261633919	11.724547569803516
Fancy Feast Roasted Turkey Feast Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/fancy-feast-roasted-turkey-feast/dp/103996	16.8	Poultry Broth, Turkey, Liver, Meat By-Products, Wheat Gluten, Soy Flour, Soy Protein Concentrate, Artificial and Natural Flavors, Potassium Chloride, Guar Gum, Tricalcium Phosphate, Carrageenan, Locust Bean Gum, Xanthan Gum, Taurine, Salt, Choline Chloride, Mono and Dicalcium Phosphate, Thiamine Mononitrate, Vitamin E Supplement, Zinc Sulfate, Ferrous Sulfate, Niacin, Calcium Pantothenate, Copper Sulfate, Vitamin A Supplement, Manganese Sulfate, Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity), Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement, Potassium Iodide. B-6982.	can	minced	adult	purina	wet food				23.050259965337954	53.379549393414216	23.570190641247834	0.00875	52.50000000000001
